zes28a-1a2b-09v
Date,Time,Value [µS/cm],Quality,Tags,Comments
28/08/2025,07:50:00,12481.915,NA,conductivity,21.471
28/08/2025,07:55:00,12448.441,NA,conductivity,21.469
28/08/2025,08:00:00,12176.919,NA,conductivity,21.465
28/08/2025,08:05:00,12045.269,NA,conductivity,21.461
28/08/2025,08:10:00,11914.024,NA,conductivity,21.461
28/08/2025,08:15:00,12019.782,NA,conductivity,21.464
28/08/2025,08:20:00,11960.693,NA,conductivity,21.455
28/08/2025,08:25:00,11579.225,NA,conductivity,21.442
28/08/2025,08:30:00,11352.389,NA,conductivity,21.440
28/08/2025,08:35:00,11247.891,NA,conductivity,21.444
28/08/2025,08:40:00,11011.005,NA,conductivity,21.445
28/08/2025,08:45:00,10616.814,NA,conductivity,21.440
28/08/2025,08:50:00,9873.501,NA,conductivity,21.439
28/08/2025,08:55:00,9294.324,NA,conductivity,21.445
28/08/2025,09:00:00,9163.327,NA,conductivity,21.450
28/08/2025,09:05:00,9206.216,NA,conductivity,21.456
28/08/2025,09:10:00,9353.891,NA,conductivity,21.457
28/08/2025,09:15:00,9449.436,NA,conductivity,21.464
28/08/2025,09:20:00,9390.055,NA,conductivity,21.466
28/08/2025,09:25:00,9257.371,NA,conductivity,21.466
28/08/2025,09:30:00,9076.503,NA,conductivity,21.467
28/08/2025,09:35:00,8951.717,NA,conductivity,21.469
28/08/2025,09:40:00,8829.398,NA,conductivity,21.472
28/08/2025,09:45:00,8689.031,NA,conductivity,21.473
28/08/2025,09:50:00,8572.504,NA,conductivity,21.473
28/08/2025,09:55:00,8434.456,NA,conductivity,21.474
28/08/2025,10:00:00,8319.850,NA,conductivity,21.476
28/08/2025,10:05:00,8188.121,NA,conductivity,21.478
28/08/2025,10:10:00,8070.783,NA,conductivity,21.481
28/08/2025,10:15:00,7954.932,NA,conductivity,21.485
28/08/2025,10:20:00,7826.622,NA,conductivity,21.487
28/08/2025,10:25:00,7715.793,NA,conductivity,21.489
28/08/2025,10:30:00,7642.257,NA,conductivity,21.490
28/08/2025,10:35:00,7521.428,NA,conductivity,21.492
28/08/2025,10:40:00,7402.345,NA,conductivity,21.493
28/08/2025,10:45:00,7300.079,NA,conductivity,21.492
28/08/2025,10:50:00,7215.067,NA,conductivity,21.492
28/08/2025,10:55:00,7116.420,NA,conductivity,21.494
28/08/2025,11:00:00,7024.877,NA,conductivity,21.499
28/08/2025,11:05:00,6934.331,NA,conductivity,21.503
28/08/2025,11:10:00,6815.656,NA,conductivity,21.506
28/08/2025,11:15:00,6723.925,NA,conductivity,21.507
28/08/2025,11:20:00,6591.747,NA,conductivity,21.507
28/08/2025,11:25:00,6495.758,NA,conductivity,21.506
28/08/2025,11:30:00,6412.411,NA,conductivity,21.506
28/08/2025,11:35:00,6315.698,NA,conductivity,21.505
28/08/2025,11:40:00,6242.299,NA,conductivity,21.509
28/08/2025,11:45:00,6149.522,NA,conductivity,21.511
28/08/2025,11:50:00,6053.134,NA,conductivity,21.510
28/08/2025,11:55:00,5949.534,NA,conductivity,21.505
28/08/2025,12:00:00,5853.075,NA,conductivity,21.505
28/08/2025,12:05:00,5766.752,NA,conductivity,21.504
28/08/2025,12:10:00,5669.867,NA,conductivity,21.502
28/08/2025,12:15:00,5584.546,NA,conductivity,21.502
28/08/2025,12:20:00,5510.245,NA,conductivity,21.503
28/08/2025,12:25:00,5404.085,NA,conductivity,21.504
28/08/2025,12:30:00,5316.534,NA,conductivity,21.501
28/08/2025,12:35:00,5203.076,NA,conductivity,21.496
28/08/2025,12:40:00,5125.384,NA,conductivity,21.498
28/08/2025,12:45:00,5031.807,NA,conductivity,21.496
28/08/2025,12:50:00,4939.755,NA,conductivity,21.500
28/08/2025,12:55:00,4851.637,NA,conductivity,21.503
28/08/2025,13:00:00,4761.559,NA,conductivity,21.504
28/08/2025,13:05:00,4692.054,NA,conductivity,21.499
28/08/2025,13:10:00,4599.422,NA,conductivity,21.490
28/08/2025,13:15:00,4540.729,NA,conductivity,21.488
28/08/2025,13:20:00,4478.920,NA,conductivity,21.485
28/08/2025,13:25:00,4406.369,NA,conductivity,21.479
28/08/2025,13:30:00,4329.862,NA,conductivity,21.475
28/08/2025,13:35:00,4272.548,NA,conductivity,21.481
28/08/2025,13:40:00,4192.747,NA,conductivity,21.479
28/08/2025,13:45:00,4139.339,NA,conductivity,21.481
28/08/2025,13:50:00,4089.470,NA,conductivity,21.483
28/08/2025,13:55:00,4044.340,NA,conductivity,21.485
28/08/2025,14:00:00,4013.007,NA,conductivity,21.490
28/08/2025,14:05:00,3977.471,NA,conductivity,21.489
28/08/2025,14:10:00,4009.652,NA,conductivity,21.513
28/08/2025,14:15:00,3946.698,NA,conductivity,21.488
28/08/2025,14:20:00,3966.871,NA,conductivity,21.502
28/08/2025,14:25:00,3969.836,NA,conductivity,21.506
28/08/2025,14:30:00,4020.334,NA,conductivity,21.514
28/08/2025,14:35:00,4028.922,NA,conductivity,21.521
28/08/2025,14:40:00,4075.825,NA,conductivity,21.538
28/08/2025,14:45:00,4145.574,NA,conductivity,21.550
28/08/2025,14:50:00,4211.689,NA,conductivity,21.539
28/08/2025,14:55:00,4274.889,NA,conductivity,21.534
28/08/2025,15:00:00,4340.566,NA,conductivity,21.543
28/08/2025,15:05:00,4395.867,NA,conductivity,21.545
28/08/2025,15:10:00,4431.869,NA,conductivity,21.552
28/08/2025,15:15:00,4521.752,NA,conductivity,21.555
28/08/2025,15:20:00,4580.353,NA,conductivity,21.566
28/08/2025,15:25:00,4672.484,NA,conductivity,21.573
28/08/2025,15:30:00,4773.316,NA,conductivity,21.584
28/08/2025,15:35:00,4885.334,NA,conductivity,21.583
28/08/2025,15:40:00,5066.241,NA,conductivity,21.584
28/08/2025,15:45:00,5221.526,NA,conductivity,21.589
28/08/2025,15:50:00,5293.440,NA,conductivity,21.598
28/08/2025,15:55:00,5445.843,NA,conductivity,21.602
28/08/2025,16:00:00,5595.078,NA,conductivity,21.604
28/08/2025,16:05:00,5677.867,NA,conductivity,21.606
28/08/2025,16:10:00,5782.282,NA,conductivity,21.607
28/08/2025,16:15:00,5862.598,NA,conductivity,21.607
28/08/2025,16:20:00,5970.923,NA,conductivity,21.606
28/08/2025,16:25:00,6053.480,NA,conductivity,21.606
28/08/2025,16:30:00,6136.380,NA,conductivity,21.605
28/08/2025,16:35:00,6203.674,NA,conductivity,21.601
28/08/2025,16:40:00,6271.488,NA,conductivity,21.599
28/08/2025,16:45:00,6328.047,NA,conductivity,21.602
28/08/2025,16:50:00,6412.513,NA,conductivity,21.601
28/08/2025,16:55:00,6499.671,NA,conductivity,21.602
28/08/2025,17:00:00,6605.463,NA,conductivity,21.605
28/08/2025,17:05:00,6712.430,NA,conductivity,21.607
28/08/2025,17:10:00,6793.192,NA,conductivity,21.605
28/08/2025,17:15:00,6883.236,NA,conductivity,21.605
28/08/2025,17:20:00,6993.051,NA,conductivity,21.605
28/08/2025,17:25:00,7078.682,NA,conductivity,21.605
28/08/2025,17:30:00,7265.031,NA,conductivity,21.606
28/08/2025,17:35:00,7413.277,NA,conductivity,21.609
28/08/2025,17:40:00,7554.244,NA,conductivity,21.610
28/08/2025,17:45:00,7670.462,NA,conductivity,21.607
28/08/2025,17:50:00,7830.933,NA,conductivity,21.609
28/08/2025,17:55:00,8001.292,NA,conductivity,21.608
28/08/2025,18:00:00,8172.854,NA,conductivity,21.608
28/08/2025,18:05:00,8392.966,NA,conductivity,21.608
28/08/2025,18:10:00,8740.270,NA,conductivity,21.608
28/08/2025,18:15:00,8937.827,NA,conductivity,21.606
28/08/2025,18:20:00,9318.315,NA,conductivity,21.602
28/08/2025,18:25:00,9710.344,NA,conductivity,21.597
28/08/2025,18:30:00,10151.978,NA,conductivity,21.592
28/08/2025,18:35:00,10537.818,NA,conductivity,21.589
28/08/2025,18:40:00,10978.175,NA,conductivity,21.585
28/08/2025,18:45:00,11253.545,NA,conductivity,21.584
28/08/2025,18:50:00,11535.597,NA,conductivity,21.586
28/08/2025,18:55:00,11893.034,NA,conductivity,21.588
28/08/2025,19:00:00,12120.200,NA,conductivity,21.591
28/08/2025,19:05:00,12273.741,NA,conductivity,21.591
28/08/2025,19:10:00,12484.541,NA,conductivity,21.591
28/08/2025,19:15:00,12695.208,NA,conductivity,21.592
28/08/2025,19:20:00,12791.882,NA,conductivity,21.594
28/08/2025,19:25:00,12960.901,NA,conductivity,21.594
28/08/2025,19:30:00,13077.991,NA,conductivity,21.596
28/08/2025,19:35:00,13188.053,NA,conductivity,21.596
28/08/2025,19:40:00,13247.838,NA,conductivity,21.597
28/08/2025,19:45:00,13294.724,NA,conductivity,21.598
28/08/2025,19:50:00,13294.554,NA,conductivity,21.598
28/08/2025,19:55:00,13237.722,NA,conductivity,21.595
28/08/2025,20:00:00,13253.836,NA,conductivity,21.593
28/08/2025,20:05:00,12955.635,NA,conductivity,21.591
28/08/2025,20:10:00,12821.865,NA,conductivity,21.585
28/08/2025,20:15:00,12699.332,NA,conductivity,21.581
28/08/2025,20:20:00,12841.895,NA,conductivity,21.583
28/08/2025,20:25:00,12893.887,NA,conductivity,21.578
28/08/2025,20:30:00,12480.730,NA,conductivity,21.548
28/08/2025,20:35:00,12055.019,NA,conductivity,21.539
28/08/2025,20:40:00,11918.141,NA,conductivity,21.532
28/08/2025,20:45:00,11742.935,NA,conductivity,21.527
28/08/2025,20:50:00,11450.089,NA,conductivity,21.526
28/08/2025,20:55:00,10836.772,NA,conductivity,21.510
28/08/2025,21:00:00,10224.327,NA,conductivity,21.518
28/08/2025,21:05:00,9859.189,NA,conductivity,21.532
28/08/2025,21:10:00,9771.513,NA,conductivity,21.536
28/08/2025,21:15:00,10033.832,NA,conductivity,21.528
28/08/2025,21:20:00,10144.975,NA,conductivity,21.524
28/08/2025,21:25:00,10007.730,NA,conductivity,21.529
28/08/2025,21:30:00,9788.832,NA,conductivity,21.525
28/08/2025,21:35:00,9595.639,NA,conductivity,21.526
28/08/2025,21:40:00,9408.288,NA,conductivity,21.526
28/08/2025,21:45:00,9257.933,NA,conductivity,21.527
28/08/2025,21:50:00,9082.651,NA,conductivity,21.531
28/08/2025,21:55:00,8933.805,NA,conductivity,21.534
28/08/2025,22:00:00,8779.692,NA,conductivity,21.532
28/08/2025,22:05:00,8659.952,NA,conductivity,21.531
28/08/2025,22:10:00,8518.030,NA,conductivity,21.530
28/08/2025,22:15:00,8434.453,NA,conductivity,21.527
28/08/2025,22:20:00,8294.007,NA,conductivity,21.525
28/08/2025,22:25:00,8172.475,NA,conductivity,21.522
28/08/2025,22:30:00,8058.086,NA,conductivity,21.520
28/08/2025,22:35:00,7953.907,NA,conductivity,21.517
28/08/2025,22:40:00,7827.406,NA,conductivity,21.515
28/08/2025,22:45:00,7721.157,NA,conductivity,21.512
28/08/2025,22:50:00,7635.957,NA,conductivity,21.509
28/08/2025,22:55:00,7497.543,NA,conductivity,21.507
28/08/2025,23:00:00,7412.279,NA,conductivity,21.503
28/08/2025,23:05:00,7289.758,NA,conductivity,21.500
28/08/2025,23:10:00,7206.089,NA,conductivity,21.496
28/08/2025,23:15:00,7084.266,NA,conductivity,21.494
28/08/2025,23:20:00,6982.693,NA,conductivity,21.489
28/08/2025,23:25:00,6873.700,NA,conductivity,21.486
28/08/2025,23:30:00,6804.310,NA,conductivity,21.482
28/08/2025,23:35:00,6711.014,NA,conductivity,21.476
28/08/2025,23:40:00,6631.300,NA,conductivity,21.471
28/08/2025,23:45:00,6521.276,NA,conductivity,21.467
28/08/2025,23:50:00,6439.423,NA,conductivity,21.461
28/08/2025,23:55:00,6343.566,NA,conductivity,21.456
29/08/2025,00:00:00,6240.214,NA,conductivity,21.449
29/08/2025,00:05:00,6138.659,NA,conductivity,21.442
29/08/2025,00:10:00,6038.524,NA,conductivity,21.439
29/08/2025,00:15:00,5955.228,NA,conductivity,21.435
29/08/2025,00:20:00,5868.693,NA,conductivity,21.429
29/08/2025,00:25:00,5789.958,NA,conductivity,21.425
29/08/2025,00:30:00,5693.616,NA,conductivity,21.418
29/08/2025,00:35:00,5570.054,NA,conductivity,21.414
29/08/2025,00:40:00,5460.645,NA,conductivity,21.411
29/08/2025,00:45:00,5360.054,NA,conductivity,21.405
29/08/2025,00:50:00,5282.000,NA,conductivity,21.399
29/08/2025,00:55:00,5204.318,NA,conductivity,21.391
29/08/2025,01:00:00,5094.844,NA,conductivity,21.385
29/08/2025,01:05:00,5010.334,NA,conductivity,21.380
29/08/2025,01:10:00,4922.775,NA,conductivity,21.375
29/08/2025,01:15:00,4837.646,NA,conductivity,21.367
29/08/2025,01:20:00,4754.473,NA,conductivity,21.360
29/08/2025,01:25:00,4681.792,NA,conductivity,21.354
29/08/2025,01:30:00,4629.066,NA,conductivity,21.345
29/08/2025,01:35:00,4547.608,NA,conductivity,21.334
29/08/2025,01:40:00,4461.935,NA,conductivity,21.327
29/08/2025,01:45:00,4395.783,NA,conductivity,21.319
29/08/2025,01:50:00,4334.733,NA,conductivity,21.309
29/08/2025,01:55:00,4275.910,NA,conductivity,21.301
29/08/2025,02:00:00,4196.819,NA,conductivity,21.290
29/08/2025,02:05:00,4139.985,NA,conductivity,21.279
29/08/2025,02:10:00,4078.351,NA,conductivity,21.273
29/08/2025,02:15:00,4054.536,NA,conductivity,21.260
29/08/2025,02:20:00,3979.901,NA,conductivity,21.250
29/08/2025,02:25:00,3964.670,NA,conductivity,21.241
29/08/2025,02:30:00,3937.573,NA,conductivity,21.231
29/08/2025,02:35:00,3886.105,NA,conductivity,21.224
29/08/2025,02:40:00,3858.489,NA,conductivity,21.217
29/08/2025,02:45:00,3870.221,NA,conductivity,21.215
29/08/2025,02:50:00,3827.376,NA,conductivity,21.222
29/08/2025,02:55:00,3791.173,NA,conductivity,21.227
29/08/2025,03:00:00,3841.341,NA,conductivity,21.223
29/08/2025,03:05:00,3877.353,NA,conductivity,21.229
29/08/2025,03:10:00,3902.617,NA,conductivity,21.236
29/08/2025,03:15:00,3931.760,NA,conductivity,21.245
29/08/2025,03:20:00,4007.673,NA,conductivity,21.260
29/08/2025,03:25:00,4065.103,NA,conductivity,21.268
29/08/2025,03:30:00,4105.249,NA,conductivity,21.278
29/08/2025,03:35:00,4131.008,NA,conductivity,21.282
29/08/2025,03:40:00,4165.119,NA,conductivity,21.285
29/08/2025,03:45:00,4236.158,NA,conductivity,21.294
29/08/2025,03:50:00,4331.984,NA,conductivity,21.311
29/08/2025,03:55:00,4412.914,NA,conductivity,21.317
29/08/2025,04:00:00,4474.224,NA,conductivity,21.321
29/08/2025,04:05:00,4591.554,NA,conductivity,21.331
29/08/2025,04:10:00,4722.238,NA,conductivity,21.338
29/08/2025,04:15:00,4838.530,NA,conductivity,21.332
29/08/2025,04:20:00,4954.449,NA,conductivity,21.324
29/08/2025,04:25:00,5053.515,NA,conductivity,21.320
29/08/2025,04:30:00,5223.555,NA,conductivity,21.323
29/08/2025,04:35:00,5326.263,NA,conductivity,21.324
29/08/2025,04:40:00,5438.517,NA,conductivity,21.328
29/08/2025,04:45:00,5551.565,NA,conductivity,21.333
29/08/2025,04:50:00,5648.794,NA,conductivity,21.339
29/08/2025,04:55:00,5724.940,NA,conductivity,21.344
29/08/2025,05:00:00,5846.299,NA,conductivity,21.350
29/08/2025,05:05:00,5958.697,NA,conductivity,21.354
29/08/2025,05:10:00,6073.206,NA,conductivity,21.360
29/08/2025,05:15:00,6184.642,NA,conductivity,21.364
29/08/2025,05:20:00,6273.195,NA,conductivity,21.367
29/08/2025,05:25:00,6325.887,NA,conductivity,21.365
29/08/2025,05:30:00,6475.170,NA,conductivity,21.370
29/08/2025,05:35:00,6585.420,NA,conductivity,21.370
29/08/2025,05:40:00,6681.533,NA,conductivity,21.375
29/08/2025,05:45:00,6784.699,NA,conductivity,21.375
29/08/2025,05:50:00,6925.776,NA,conductivity,21.377
29/08/2025,05:55:00,7025.395,NA,conductivity,21.380
29/08/2025,06:00:00,7168.887,NA,conductivity,21.380
29/08/2025,06:05:00,7293.709,NA,conductivity,21.377
29/08/2025,06:10:00,7483.080,NA,conductivity,21.376
29/08/2025,06:15:00,7623.510,NA,conductivity,21.377
29/08/2025,06:20:00,7878.548,NA,conductivity,21.379
29/08/2025,06:25:00,8042.779,NA,conductivity,21.381
29/08/2025,06:30:00,8262.263,NA,conductivity,21.384
29/08/2025,06:35:00,8524.067,NA,conductivity,21.386
29/08/2025,06:40:00,8845.403,NA,conductivity,21.382
29/08/2025,06:45:00,9189.833,NA,conductivity,21.380
29/08/2025,06:50:00,9582.570,NA,conductivity,21.386
29/08/2025,06:55:00,9943.236,NA,conductivity,21.390
29/08/2025,07:00:00,10339.205,NA,conductivity,21.397
29/08/2025,07:05:00,10640.252,NA,conductivity,21.399
29/08/2025,07:10:00,10887.470,NA,conductivity,21.397
29/08/2025,07:15:00,11164.119,NA,conductivity,21.391
29/08/2025,07:20:00,11311.481,NA,conductivity,21.392
29/08/2025,07:25:00,11451.088,NA,conductivity,21.389
29/08/2025,07:30:00,11644.354,NA,conductivity,21.381
29/08/2025,07:35:00,11943.582,NA,conductivity,21.374
29/08/2025,07:40:00,12099.122,NA,conductivity,21.375
29/08/2025,07:45:00,12253.778,NA,conductivity,21.373
29/08/2025,07:50:00,12419.772,NA,conductivity,21.374
29/08/2025,07:55:00,12532.589,NA,conductivity,21.376
29/08/2025,08:00:00,12554.412,NA,conductivity,21.377
29/08/2025,08:05:00,12573.142,NA,conductivity,21.381
29/08/2025,08:10:00,12519.363,NA,conductivity,21.379
29/08/2025,08:15:00,12496.774,NA,conductivity,21.374
29/08/2025,08:20:00,12346.402,NA,conductivity,21.373
29/08/2025,08:25:00,12084.500,NA,conductivity,21.371
29/08/2025,08:30:00,11972.678,NA,conductivity,21.370
29/08/2025,08:35:00,11985.911,NA,conductivity,21.368
29/08/2025,08:40:00,12099.243,NA,conductivity,21.371
29/08/2025,08:45:00,11730.777,NA,conductivity,21.360
29/08/2025,08:50:00,11166.184,NA,conductivity,21.351
29/08/2025,08:55:00,10845.989,NA,conductivity,21.353
29/08/2025,09:00:00,10729.415,NA,conductivity,21.356
29/08/2025,09:05:00,10533.085,NA,conductivity,21.352
29/08/2025,09:10:00,10280.195,NA,conductivity,21.351
29/08/2025,09:15:00,9824.475,NA,conductivity,21.349
29/08/2025,09:20:00,9285.907,NA,conductivity,21.347
29/08/2025,09:25:00,9059.658,NA,conductivity,21.348
29/08/2025,09:30:00,8969.280,NA,conductivity,21.357
29/08/2025,09:35:00,9107.016,NA,conductivity,21.366
29/08/2025,09:40:00,9216.906,NA,conductivity,21.371
29/08/2025,09:45:00,9199.766,NA,conductivity,21.371
29/08/2025,09:50:00,9084.912,NA,conductivity,21.370
29/08/2025,09:55:00,8929.815,NA,conductivity,21.374
29/08/2025,10:00:00,8722.769,NA,conductivity,21.373
29/08/2025,10:05:00,8595.048,NA,conductivity,21.370
29/08/2025,10:10:00,8490.933,NA,conductivity,21.369
29/08/2025,10:15:00,8402.233,NA,conductivity,21.367
29/08/2025,10:20:00,8280.263,NA,conductivity,21.365
29/08/2025,10:25:00,8160.181,NA,conductivity,21.359
29/08/2025,10:30:00,8062.476,NA,conductivity,21.357
29/08/2025,10:35:00,7942.069,NA,conductivity,21.355
29/08/2025,10:40:00,7846.122,NA,conductivity,21.355
29/08/2025,10:45:00,7732.677,NA,conductivity,21.353
29/08/2025,10:50:00,7646.936,NA,conductivity,21.352
29/08/2025,10:55:00,7557.491,NA,conductivity,21.351
29/08/2025,11:00:00,7480.607,NA,conductivity,21.349
29/08/2025,11:05:00,7376.944,NA,conductivity,21.346
29/08/2025,11:10:00,7291.960,NA,conductivity,21.344
29/08/2025,11:15:00,7185.484,NA,conductivity,21.342
29/08/2025,11:20:00,7071.191,NA,conductivity,21.334
29/08/2025,11:25:00,7002.545,NA,conductivity,21.331
29/08/2025,11:30:00,6887.662,NA,conductivity,21.325
29/08/2025,11:35:00,6783.098,NA,conductivity,21.318
29/08/2025,11:40:00,6698.087,NA,conductivity,21.314
29/08/2025,11:45:00,6611.676,NA,conductivity,21.307
29/08/2025,11:50:00,6521.332,NA,conductivity,21.302
29/08/2025,11:55:00,6445.696,NA,conductivity,21.297
29/08/2025,12:00:00,6367.213,NA,conductivity,21.292
29/08/2025,12:05:00,6272.631,NA,conductivity,21.288
29/08/2025,12:10:00,6154.437,NA,conductivity,21.288
29/08/2025,12:15:00,6075.532,NA,conductivity,21.287
29/08/2025,12:20:00,5980.685,NA,conductivity,21.289
29/08/2025,12:25:00,5921.614,NA,conductivity,21.288
29/08/2025,12:30:00,5811.844,NA,conductivity,21.282
29/08/2025,12:35:00,5719.954,NA,conductivity,21.278
29/08/2025,12:40:00,5594.586,NA,conductivity,21.269
29/08/2025,12:45:00,5511.298,NA,conductivity,21.262
29/08/2025,12:50:00,5429.794,NA,conductivity,21.255
29/08/2025,12:55:00,5350.093,NA,conductivity,21.248
29/08/2025,13:00:00,5290.908,NA,conductivity,21.244
29/08/2025,13:05:00,5195.681,NA,conductivity,21.243
29/08/2025,13:10:00,5109.767,NA,conductivity,21.239
29/08/2025,13:15:00,4998.391,NA,conductivity,21.235
29/08/2025,13:20:00,4817.424,NA,conductivity,21.229
29/08/2025,13:25:00,4866.842,NA,conductivity,21.222
29/08/2025,13:30:00,4762.916,NA,conductivity,21.209
29/08/2025,13:35:00,4678.855,NA,conductivity,21.195
29/08/2025,13:40:00,4611.582,NA,conductivity,21.187
29/08/2025,13:45:00,4538.531,NA,conductivity,21.185
29/08/2025,13:50:00,4506.163,NA,conductivity,21.182
29/08/2025,13:55:00,4459.630,NA,conductivity,21.179
29/08/2025,14:00:00,4390.332,NA,conductivity,21.179
29/08/2025,14:05:00,4325.856,NA,conductivity,21.177
29/08/2025,14:10:00,4275.145,NA,conductivity,21.178
29/08/2025,14:15:00,4224.183,NA,conductivity,21.177
29/08/2025,14:20:00,4196.667,NA,conductivity,21.177
29/08/2025,14:25:00,4147.077,NA,conductivity,21.170
29/08/2025,14:30:00,4140.972,NA,conductivity,21.172
29/08/2025,14:35:00,4069.204,NA,conductivity,21.164
29/08/2025,14:40:00,4035.378,NA,conductivity,21.156
29/08/2025,14:45:00,4056.500,NA,conductivity,21.163
29/08/2025,14:50:00,4045.310,NA,conductivity,21.162
29/08/2025,14:55:00,4011.615,NA,conductivity,21.160
29/08/2025,15:00:00,4048.705,NA,conductivity,21.177
29/08/2025,15:05:00,4092.794,NA,conductivity,21.185
29/08/2025,15:10:00,4140.926,NA,conductivity,21.193
29/08/2025,15:15:00,4235.806,NA,conductivity,21.205
29/08/2025,15:20:00,4310.493,NA,conductivity,21.206
29/08/2025,15:25:00,4371.243,NA,conductivity,21.213
29/08/2025,15:30:00,4433.841,NA,conductivity,21.220
29/08/2025,15:35:00,4482.200,NA,conductivity,21.222
29/08/2025,15:40:00,4532.906,NA,conductivity,21.224
29/08/2025,15:45:00,4619.235,NA,conductivity,21.231
29/08/2025,15:50:00,4706.252,NA,conductivity,21.238
29/08/2025,15:55:00,4794.299,NA,conductivity,21.245
29/08/2025,16:00:00,4885.819,NA,conductivity,21.251
29/08/2025,16:05:00,4961.639,NA,conductivity,21.255
29/08/2025,16:10:00,5152.791,NA,conductivity,21.256
29/08/2025,16:15:00,5212.900,NA,conductivity,21.260
29/08/2025,16:20:00,5351.845,NA,conductivity,21.264
29/08/2025,16:25:00,5473.715,NA,conductivity,21.270
29/08/2025,16:30:00,5644.836,NA,conductivity,21.278
29/08/2025,16:35:00,5733.421,NA,conductivity,21.282
29/08/2025,16:40:00,5856.926,NA,conductivity,21.289
29/08/2025,16:45:00,5924.046,NA,conductivity,21.294
29/08/2025,16:50:00,5984.817,NA,conductivity,21.295
29/08/2025,16:55:00,6072.004,NA,conductivity,21.299
29/08/2025,17:00:00,6178.954,NA,conductivity,21.301
29/08/2025,17:05:00,6268.875,NA,conductivity,21.305
29/08/2025,17:10:00,6370.751,NA,conductivity,21.309
